STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,REF_AREA,Reference area,TRANSACTION,Transaction,ACTIVITY,Economic activity,PRODUCT,Product,UNIT_MEASURE,Unit of measure,VALUATION,Valuation,PRICE_BASE,Price base,TABLE_IDENTIFIER,Table identifier,TIME_PERIOD,Time period,OBS_VALUE,Observation value,COUNTERPART_AREA,Counterpart area,SECTOR,Institutional sector,ACCOUNTING_ENTRY,Accounting entry,CONF_STATUS,Confidentiality status,DECIMALS,Decimals,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,CURRENCY,Currency
DATAFLOW,OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(1.0),"SUT Use, Value added and its components by activity",I,A,Annual,MAR,Morocco,B1G,"Value added, gross",C33,Repair and installation of machinery and equipment,_T,Total,XDC,National currency,B,Basic prices,V,Current prices,T1600,Table 1600 - Use Table at purchasers' prices,2017,NA,8318,NA,D,Domestic (home or reference area),S1,Total economy,B,Balance (revenue minus expenditure),FALSE,Free (free for publication),2,Two,A,Normal value,6,Millions,MAD,Moroccan dirham
DATAFLOW,OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(1.0),"SUT Use, Value added and its components by activity",I,A,Annual,MAR,Morocco,B1G,"Value added, gross",C33,Repair and installation of machinery and equipment,_T,Total,XDC,National currency,B,Basic prices,V,Current prices,T1600,Table 1600 - Use Table at purchasers' prices,2018,NA,8359,NA,D,Domestic (home or reference area),S1,Total economy,B,Balance (revenue minus expenditure),FALSE,Free (free for publication),2,Two,A,Normal value,6,Millions,MAD,Moroccan dirham
DATAFLOW,OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(1.0),"SUT Use, Value added and its components by activity",I,A,Annual,MAR,Morocco,B1G,"Value added, gross",C33,Repair and installation of machinery and equipment,_T,Total,XDC,National currency,B,Basic prices,V,Current prices,T1600,Table 1600 - Use Table at purchasers' prices,2019,NA,8585,NA,D,Domestic (home or reference area),S1,Total economy,B,Balance (revenue minus expenditure),FALSE,Free (free for publication),2,Two,A,Normal value,6,Millions,MAD,Moroccan dirham
DATAFLOW,OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(1.0),"SUT Use, Value added and its components by activity",I,A,Annual,MAR,Morocco,B1G,"Value added, gross",C33,Repair and installation of machinery and equipment,_T,Total,XDC,National currency,B,Basic prices,V,Current prices,T1600,Table 1600 - Use Table at purchasers' prices,2020,NA,6947,NA,D,Domestic (home or reference area),S1,Total economy,B,Balance (revenue minus expenditure),FALSE,Free (free for publication),2,Two,A,Normal value,6,Millions,MAD,Moroccan dirham
DATAFLOW,OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(1.0),"SUT Use, Value added and its components by activity",I,A,Annual,MAR,Morocco,B1G,"Value added, gross",C33,Repair and installation of machinery and equipment,_T,Total,XDC,National currency,B,Basic prices,V,Current prices,T1600,Table 1600 - Use Table at purchasers' prices,2021,NA,7363,NA,D,Domestic (home or reference area),S1,Total economy,B,Balance (revenue minus expenditure),FALSE,Free (free for publication),2,Two,A,Normal value,6,Millions,MAD,Moroccan dirham
DATAFLOW,OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(1.0),"SUT Use, Value added and its components by activity",I,A,Annual,MAR,Morocco,D29X39,Other taxes less other subsidies on production,C33,Repair and installation of machinery and equipment,_T,Total,XDC,National currency,_Z,Not applicable,V,Current prices,T1600,Table 1600 - Use Table at purchasers' prices,2014,NA,38,NA,D,Domestic (home or reference area),S1,Total economy,D,Expenditure,FALSE,Free (free for publication),2,Two,A,Normal value,6,Millions,MAD,Moroccan dirham
DATAFLOW,OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(1.0),"SUT Use, Value added and its components by activity",I,A,Annual,MAR,Morocco,D29X39,Other taxes less other subsidies on production,C33,Repair and installation of machinery and equipment,_T,Total,XDC,National currency,_Z,Not applicable,V,Current prices,T1600,Table 1600 - Use Table at purchasers' prices,2015,NA,35,NA,D,Domestic (home or reference area),S1,Total economy,D,Expenditure,FALSE,Free (free for publication),2,Two,A,Normal value,6,Millions,MAD,Moroccan dirham
DATAFLOW,OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(1.0),"SUT Use, Value added and its components by activity",I,A,Annual,MAR,Morocco,D29X39,Other taxes less other subsidies on production,C33,Repair and installation of machinery and equipment,_T,Total,XDC,National currency,_Z,Not applicable,V,Current prices,T1600,Table 1600 - Use Table at purchasers' prices,2016,NA,41,NA,D,Domestic (home or reference area),S1,Total economy,D,Expenditure,FALSE,Free (free for publication),2,Two,A,Normal value,6,Millions,MAD,Moroccan dirham
DATAFLOW,OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(1.0),"SUT Use, Value added and its components by activity",I,A,Annual,MAR,Morocco,D29X39,Other taxes less other subsidies on production,C33,Repair and installation of machinery and equipment,_T,Total,XDC,National currency,_Z,Not applicable,V,Current prices,T1600,Table 1600 - Use Table at purchasers' prices,2017,NA,41,NA,D,Domestic (home or reference area),S1,Total economy,D,Expenditure,FALSE,Free (free for publication),2,Two,A,Normal value,6,Millions,MAD,Moroccan dirham
DATAFLOW,OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(1.0),"SUT Use, Value added and its components by activity",I,A,Annual,MAR,Morocco,D29X39,Other taxes less other subsidies on production,C33,Repair and installation of machinery and equipment,_T,Total,XDC,National currency,_Z,Not applicable,V,Current prices,T1600,Table 1600 - Use Table at purchasers' prices,2018,NA,42,NA,D,Domestic (home or reference area),S1,Total economy,D,Expenditure,FALSE,Free (free for publication),2,Two,A,Normal value,6,Millions,MAD,Moroccan dirham
DATAFLOW,OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(1.0),"SUT Use, Value added and its components by activity",I,A,Annual,MAR,Morocco,D29X39,Other taxes less other subsidies on production,C33,Repair and installation of machinery and equipment,_T,Total,XDC,National currency,_Z,Not applicable,V,Current prices,T1600,Table 1600 - Use Table at purchasers' prices,2019,NA,45,NA,D,Domestic (home or reference area),S1,Total economy,D,Expenditure,FALSE,Free (free for publication),2,Two,A,Normal value,6,Millions,MAD,Moroccan dirham
DATAFLOW,OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(1.0),"SUT Use, Value added and its components by activity",I,A,Annual,MAR,Morocco,D29X39,Other taxes less other subsidies on production,C33,Repair and installation of machinery and equipment,_T,Total,XDC,National currency,_Z,Not applicable,V,Current prices,T1600,Table 1600 - Use Table at purchasers' prices,2020,NA,43,NA,D,Domestic (home or reference area),S1,Total economy,D,Expenditure,FALSE,Free (free for publication),2,Two,A,Normal value,6,Millions,MAD,Moroccan dirham
DATAFLOW,OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(1.0),"SUT Use, Value added and its components by activity",I,A,Annual,MAR,Morocco,D29X39,Other taxes less other subsidies on production,C33,Repair and installation of machinery and equipment,_T,Total,XDC,National currency,_Z,Not applicable,V,Current prices,T1600,Table 1600 - Use Table at purchasers' prices,2021,NA,46,NA,D,Domestic (home or reference area),S1,Total economy,D,Expenditure,FALSE,Free (free for publication),2,Two,A,Normal value,6,Millions,MAD,Moroccan dirham
DATAFLOW,OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(1.0),"SUT Use, Value added and its components by activity",I,A,Annual,MAR,Morocco,P1,Output,C33,Repair and installation of machinery and equipment,_T,Total,XDC,National currency,B,Basic prices,V,Current prices,T1600,Table 1600 - Use Table at purchasers' prices,2014,NA,9932,NA,D,Domestic (home or reference area),S1,Total economy,C,Revenue,FALSE,Free (free for publication),2,Two,A,Normal value,6,Millions,MAD,Moroccan dirham
DATAFLOW,OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(1.0),"SUT Use, Value added and its components by activity",I,A,Annual,MAR,Morocco,P1,Output,C33,Repair and installation of machinery and equipment,_T,Total,XDC,National currency,B,Basic prices,V,Current prices,T1600,Table 1600 - Use Table at purchasers' prices,2015,NA,11384,NA,D,Domestic (home or reference area),S1,Total economy,C,Revenue,FALSE,Free (free for publication),2,Two,A,Normal value,6,Millions,MAD,Moroccan dirham
DATAFLOW,OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(1.0),"SUT Use, Value added and its components by activity",I,A,Annual,MAR,Morocco,P1,Output,C33,Repair and installation of machinery and equipment,_T,Total,XDC,National currency,B,Basic prices,V,Current prices,T1600,Table 1600 - Use Table at purchasers' prices,2016,NA,10851,NA,D,Domestic (home or reference area),S1,Total economy,C,Revenue,FALSE,Free (free for publication),2,Two,A,Normal value,6,Millions,MAD,Moroccan dirham
DATAFLOW,OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(1.0),"SUT Use, Value added and its components by activity",I,A,Annual,MAR,Morocco,P1,Output,C33,Repair and installation of machinery and equipment,_T,Total,XDC,National currency,B,Basic prices,V,Current prices,T1600,Table 1600 - Use Table at purchasers' prices,2017,NA,10958,NA,D,Domestic (home or reference area),S1,Total economy,C,Revenue,FALSE,Free (free for publication),2,Two,A,Normal value,6,Millions,MAD,Moroccan dirham
DATAFLOW,OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(1.0),"SUT Use, Value added and its components by activity",I,A,Annual,MAR,Morocco,P1,Output,C33,Repair and installation of machinery and equipment,_T,Total,XDC,National currency,B,Basic prices,V,Current prices,T1600,Table 1600 - Use Table at purchasers' prices,2018,NA,11095,NA,D,Domestic (home or reference area),S1,Total economy,C,Revenue,FALSE,Free (free for publication),2,Two,A,Normal value,6,Millions,MAD,Moroccan dirham
DATAFLOW,OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(1.0),"SUT Use, Value added and its components by activity",I,A,Annual,MAR,Morocco,P1,Output,C33,Repair and installation of machinery and equipment,_T,Total,XDC,National currency,B,Basic prices,V,Current prices,T1600,Table 1600 - Use Table at purchasers' prices,2019,NA,11358,NA,D,Domestic (home or reference area),S1,Total economy,C,Revenue,FALSE,Free (free for publication),2,Two,A,Normal value,6,Millions,MAD,Moroccan dirham
DATAFLOW,OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(1.0),"SUT Use, Value added and its components by activity",I,A,Annual,MAR,Morocco,P1,Output,C33,Repair and installation of machinery and equipment,_T,Total,XDC,National currency,B,Basic prices,V,Current prices,T1600,Table 1600 - Use Table at purchasers' prices,2020,NA,9169,NA,D,Domestic (home or reference area),S1,Total economy,C,Revenue,FALSE,Free (free for publication),2,Two,A,Normal value,6,Millions,MAD,Moroccan dirham
DATAFLOW,OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(1.0),"SUT Use, Value added and its components by activity",I,A,Annual,MAR,Morocco,P1,Output,C33,Repair and installation of machinery and equipment,_T,Total,XDC,National currency,B,Basic prices,V,Current prices,T1600,Table 1600 - Use Table at purchasers' prices,2021,NA,10110,NA,D,Domestic (home or reference area),S1,Total economy,C,Revenue,FALSE,Free (free for publication),2,Two,A,Normal value,6,Millions,MAD,Moroccan dirham
DATAFLOW,OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(1.0),"SUT Use, Value added and its components by activity",I,A,Annual,MAR,Morocco,P1,Output,H52,Warehousing and support activities for transportation,_T,Total,XDC,National currency,B,Basic prices,V,Current prices,T1600,Table 1600 - Use Table at purchasers' prices,2014,NA,16665,NA,D,Domestic (home or reference area),S1,Total economy,C,Revenue,FALSE,Free (free for publication),2,Two,A,Normal value,6,Millions,MAD,Moroccan dirham
DATAFLOW,OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(1.0),"SUT Use, Value added and its components by activity",I,A,Annual,MAR,Morocco,P1,Output,H52,Warehousing and support activities for transportation,_T,Total,XDC,National currency,B,Basic prices,V,Current prices,T1600,Table 1600 - Use Table at purchasers' prices,2015,NA,17166,NA,D,Domestic (home or reference area),S1,Total economy,C,Revenue,FALSE,Free (free for publication),2,Two,A,Normal value,6,Millions,MAD,Moroccan dirham
DATAFLOW,OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(1.0),"SUT Use, Value added and its components by activity",I,A,Annual,MAR,Morocco,P1,Output,H52,Warehousing and support activities for transportation,_T,Total,XDC,National currency,B,Basic prices,V,Current prices,T1600,Table 1600 - Use Table at purchasers' prices,2016,NA,15852,NA,D,Domestic (home or reference area),S1,Total economy,C,Revenue,FALSE,Free (free for publication),2,Two,A,Normal value,6,Millions,MAD,Moroccan dirham
DATAFLOW,OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(1.0),"SUT Use, Value added and its components by activity",I,A,Annual,MAR,Morocco,P1,Output,H52,Warehousing and support activities for transportation,_T,Total,XDC,National currency,B,Basic prices,V,Current prices,T1600,Table 1600 - Use Table at purchasers' prices,2017,NA,16797,NA,D,Domestic (home or reference area),S1,Total economy,C,Revenue,FALSE,Free (free for publication),2,Two,A,Normal value,6,Millions,MAD,Moroccan dirham
DATAFLOW,OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(1.0),"SUT Use, Value added and its components by activity",I,A,Annual,MAR,Morocco,P1,Output,H52,Warehousing and support activities for transportation,_T,Total,XDC,National currency,B,Basic prices,V,Current prices,T1600,Table 1600 - Use Table at purchasers' prices,2018,NA,17137,NA,D,Domestic (home or reference area),S1,Total economy,C,Revenue,FALSE,Free (free for publication),2,Two,A,Normal value,6,Millions,MAD,Moroccan dirham
DATAFLOW,OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(1.0),"SUT Use, Value added and its components by activity",I,A,Annual,MAR,Morocco,P1,Output,H52,Warehousing and support activities for transportation,_T,Total,XDC,National currency,B,Basic prices,V,Current prices,T1600,Table 1600 - Use Table at purchasers' prices,2019,NA,19625,NA,D,Domestic (home or reference area),S1,Total economy,C,Revenue,FALSE,Free (free for publication),2,Two,A,Normal value,6,Millions,MAD,Moroccan dirham
DATAFLOW,OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(1.0),"SUT Use, Value added and its components by activity",I,A,Annual,MAR,Morocco,P1,Output,H52,Warehousing and support activities for transportation,_T,Total,XDC,National currency,B,Basic prices,V,Current prices,T1600,Table 1600 - Use Table at purchasers' prices,2020,NA,17228,NA,D,Domestic (home or reference area),S1,Total economy,C,Revenue,FALSE,Free (free for publication),2,Two,A,Normal value,6,Millions,MAD,Moroccan dirham
DATAFLOW,OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(1.0),"SUT Use, Value added and its components by activity",I,A,Annual,MAR,Morocco,P1,Output,H52,Warehousing and support activities for transportation,_T,Total,XDC,National currency,B,Basic prices,V,Current prices,T1600,Table 1600 - Use Table at purchasers' prices,2021,NA,19791,NA,D,Domestic (home or reference area),S1,Total economy,C,Revenue,FALSE,Free (free for publication),2,Two,A,Normal value,6,Millions,MAD,Moroccan dirham
DATAFLOW,OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(1.0),"SUT Use, Value added and its components by activity",I,A,Annual,MAR,Morocco,D29X39,Other taxes less other subsidies on production,C23,Manufacture of other non-metallic mineral products,_T,Total,XDC,National currency,_Z,Not applicable,V,Current prices,T1600,Table 1600 - Use Table at purchasers' prices,2014,NA,255,NA,D,Domestic (home or reference area),S1,Total economy,D,Expenditure,FALSE,Free (free for publication),2,Two,A,Normal value,6,Millions,MAD,Moroccan dirham
DATAFLOW,OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(1.0),"SUT Use, Value added and its components by activity",I,A,Annual,MAR,Morocco,D29X39,Other taxes less other subsidies on production,C23,Manufacture of other non-metallic mineral products,_T,Total,XDC,National currency,_Z,Not applicable,V,Current prices,T1600,Table 1600 - Use Table at purchasers' prices,2015,NA,236,NA,D,Domestic (home or reference area),S1,Total economy,D,Expenditure,FALSE,Free (free for publication),2,Two,A,Normal value,6,Millions,MAD,Moroccan dirham
DATAFLOW,OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(1.0),"SUT Use, Value added and its components by activity",I,A,Annual,MAR,Morocco,D29X39,Other taxes less other subsidies on production,C23,Manufacture of other non-metallic mineral products,_T,Total,XDC,National currency,_Z,Not applicable,V,Current prices,T1600,Table 1600 - Use Table at purchasers' prices,2016,NA,270,NA,D,Domestic (home or reference area),S1,Total economy,D,Expenditure,FALSE,Free (free for publication),2,Two,A,Normal value,6,Millions,MAD,Moroccan dirham
DATAFLOW,OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(1.0),"SUT Use, Value added and its components by activity",I,A,Annual,MAR,Morocco,D29X39,Other taxes less other subsidies on production,C23,Manufacture of other non-metallic mineral products,_T,Total,XDC,National currency,_Z,Not applicable,V,Current prices,T1600,Table 1600 - Use Table at purchasers' prices,2017,NA,274,NA,D,Domestic (home or reference area),S1,Total economy,D,Expenditure,FALSE,Free (free for publication),2,Two,A,Normal value,6,Millions,MAD,Moroccan dirham
DATAFLOW,OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(1.0),"SUT Use, Value added and its components by activity",I,A,Annual,MAR,Morocco,D29X39,Other taxes less other subsidies on production,C23,Manufacture of other non-metallic mineral products,_T,Total,XDC,National currency,_Z,Not applicable,V,Current prices,T1600,Table 1600 - Use Table at purchasers' prices,2018,NA,279,NA,D,Domestic (home or reference area),S1,Total economy,D,Expenditure,FALSE,Free (free for publication),2,Two,A,Normal value,6,Millions,MAD,Moroccan dirham
DATAFLOW,OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(1.0),"SUT Use, Value added and its components by activity",I,A,Annual,MAR,Morocco,D29X39,Other taxes less other subsidies on production,C23,Manufacture of other non-metallic mineral products,_T,Total,XDC,National currency,_Z,Not applicable,V,Current prices,T1600,Table 1600 - Use Table at purchasers' prices,2019,NA,301,NA,D,Domestic (home or reference area),S1,Total economy,D,Expenditure,FALSE,Free (free for publication),2,Two,A,Normal value,6,Millions,MAD,Moroccan dirham
DATAFLOW,OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(1.0),"SUT Use, Value added and its components by activity",I,A,Annual,MAR,Morocco,D29X39,Other taxes less other subsidies on production,C23,Manufacture of other non-metallic mineral products,_T,Total,XDC,National currency,_Z,Not applicable,V,Current prices,T1600,Table 1600 - Use Table at purchasers' prices,2020,NA,286,NA,D,Domestic (home or reference area),S1,Total economy,D,Expenditure,FALSE,Free (free for publication),2,Two,A,Normal value,6,Millions,MAD,Moroccan dirham
DATAFLOW,OECD.SDD.NAD:DSD_NASU@DF_USEVA_T1600(1.0),"SUT Use, Value added and its components by activity",I,A,Annual,MAR,Morocco,D29X39,Other taxes less other subsidies on production,C23,Manufacture of other non-metallic mineral products,_T,Total,XDC,National currency,_Z,Not applicable,V,Current prices,T1600,Table 1600 - Use Table at purchasers' prices,2021,NA,304,NA,D,Domestic (home or reference area),S1,Total economy,D,Expenditure,FALSE,Free (free for publication),2,Two,A,Normal value,6,Millions,MAD,Moroccan dirham
